Fast movement, end-to-end 2.5s
Good movement without issues, obviously the trolley can't get end to end in this time frame
104850,48,2912,8828,303,5915,N,-6498,6500
104874,57,3458,8672,546,5213,N,-6498,6500
104925,67,4065,8345,606,4279,N,-6498,6500
104950,72,4369,8178,303,3808,N,-6498,6500
105107,76,4611,7158,242,2546,T,-6498,6500
105112,86,5218,7125,606,1906,T,-6498,6500
105117,91,5522,7093,303,1570,T,-6498,6500
105122,96,5825,7061,303,1235,T,-6498,6500
105127,101,6128,7028,303,899,T,-6488,6500
105151,105,6371,6874,242,502,T,-6364,6500
105178,110,6675,6704,303,28,T,-6230,6500
105207,120,7281,6525,606,756,T,-6088,6500
105224,125,7585,6422,303,1163,T,-5997,6500
105309,129,7828,5930,242,1898,T,-5582,6500
105314,134,8131,5902,303,2229,T,-5555,6500
105408,139,8434,5402,303,3032,N,-5085,6500
105413,144,8738,5377,303,3361,N,-5056,6500
105418,149,9041,5352,303,3689,N,-5037,6500
105423,153,9284,5327,242,3957,N,-5003,6500
105428,158,9587,5302,303,4285,N,-4990,6500
105452,168,10194,5188,606,5006,N,-4496,6500
105475,173,10498,5090,303,5408,N,-4046,6500
105510,178,10801,4961,303,5840,N,-3338,6500
105527,182,11044,4907,242,6137,N,-2998,6500
105549,187,11347,4845,303,6502,N,-2567,6500
105719,192,11651,4703,303,6948,N,1019,6500
105724,197,11954,4708,303,7246,N,1130,6500
105729,206,12500,4714,546,7786,N,1232,6500
105734,211,12803,4720,303,8083,N,1326,6500
105739,221,13410,4727,606,8683,N,1413,6500
105751,226,13714,4745,303,8969,N,1670,6500
105922,235,14260,5321,546,8939,N,5072,6500
105928,240,14563,5347,303,9216,N,5191,6500
105939,245,14867,5406,303,9461,N,5412,6500
105943,255,15474,5433,606,10041,N,5524,6500
105948,250,15170,5460,303,9710,N,5598,6500
105953,245,14867,5488,303,9379,N,5722,6500
105975,240,14563,5618,303,8945,N,6139,6500
106026,230,13956,5941,606,8015,N,6498,6500
106125,226,13714,6590,242,7124,N,6498,6500
106130,221,13410,6622,303,6788,N,6498,6500
106135,216,13107,6654,303,6453,N,6498,6500
106140,211,12803,6687,303,6116,N,6498,6500
106149,206,12500,6746,303,5754,N,6498,6500
106175,202,12257,6915,242,5342,N,6498,6500
106225,192,11651,7240,606,4411,N,6498,6500
106329,182,11044,7916,606,3128,N,6498,6500
106334,178,10801,7948,242,2853,T,6498,6500
106339,173,10498,7980,303,2518,T,6498,6500
106374,168,10194,8207,303,1987,T,6394,6500
106549,158,9587,9250,606,337,T,5524,6500
106554,153,9284,9277,303,7,T,5494,6500
106559,144,8738,9304,546,565,T,5471,6500
106564,139,8434,9332,303,897,T,5449,6500
106569,134,8131,9359,303,1227,T,5420,6500
106576,129,7828,9397,303,1568,T,5390,6500
106609,125,7585,9572,242,1986,T,5225,6500
106624,120,7281,9650,303,2368,T,5148,6500
106650,110,6675,9782,606,3106,N,5018,6500
106675,105,6371,9906,303,3534,N,4810,6500
106841,96,5825,10429,546,4603,N,1510,6500
106846,91,5522,10436,303,4913,N,1413,6500
106851,86,5218,10443,303,5224,N,1296,6500
106856,81,4915,10450,303,5534,N,1199,6500
106861,76,4611,10455,303,5843,N,1095,6500
106866,72,4369,10461,242,6091,N,979,6500
106909,62,3762,10486,606,6723,N,-399,6500
106924,57,3458,10484,303,7025,N,-399,6500
106949,52,3155,10470,303,7314,N,-848,6500
106974,48,2912,10443,242,7530,N,-1355,6500
107024,38,2305,10351,606,8045,N,-2357,6500
107050,33,2002,10283,303,8280,N,-2888,6500
107157,4,242,9861,1759,9618,N,-5031,6500
107162,9,546,9837,303,9290,N,-5115,6500
107174,14,849,9773,303,8923,N,-5376,6500
107208,24,1456,9580,606,8123,N,-6056,6500
107251,33,2002,9306,546,7303,N,-6498,6500
107308,38,2305,8935,303,6629,N,-6498,6500
107324,43,2609,8831,303,6221,N,-6498,6500
107467,52,3155,7902,546,4746,N,-6498,6500
107472,57,3458,7869,303,4410,N,-6498,6500
107477,62,3762,7837,303,4074,N,-6498,6500
107482,67,4065,7805,303,3739,N,-6498,6500
107490,72,4369,7752,303,3382,N,-6498,6500
107495,76,4611,7720,242,3108,N,-6498,6500
107509,81,4915,7629,303,2713,T,-6498,6500
107525,86,5218,7524,303,2305,T,-6498,6500
107560,91,5522,7300,303,1777,T,-6344,6500
107574,96,5825,7212,303,1386,T,-6274,6500
107609,101,6128,6994,303,865,T,-6097,6500
107624,105,6371,6904,242,532,T,-6015,6500
107675,115,6978,6603,606,375,T,-5759,6500
107724,125,7585,6327,606,1258,T,-5524,6500
107750,129,7828,6185,242,1643,T,-5390,6500
107775,134,8131,6051,303,2080,T,-5270,6500
107826,144,8738,5789,606,2949,T,-5018,6500
107864,149,9041,5602,303,3439,N,-4825,6500
107874,153,9284,5554,242,3730,N,-4778,6500
107910,158,9587,5391,303,4196,N,-4173,6500
107925,163,9891,5330,303,4561,N,-3868,6500
107954,168,10194,5226,303,4968,N,-3314,6500
108009,178,10801,5074,606,5727,N,-2190,6500
108025,182,11044,5041,242,6003,N,-1876,6500
108050,187,11347,5000,303,6347,N,-1399,6500
108074,192,11651,4972,303,6679,N,-915,6500
108125,202,12257,4952,606,7305,N,346,6500
108204,206,12500,5036,242,7464,N,1876,6500
108216,211,12803,5060,303,7743,N,2107,6500
108221,0,0,5071,12803,5071,N,2218,6500

Middle movement 10 seconds end to end
Somewhat jerky movement but overall OK
169372,212,12871,0,12871,12871,N,0,6500
169395,210,12749,9,121,12740,N,632,6500
169428,209,12689,39,60,12650,N,1264,6500
169445,208,12628,63,60,12565,N,1598,6500
169471,207,12567,111,60,12456,N,2143,6500
169496,205,12446,171,121,12275,N,2638,6500
169528,204,12385,265,60,12120,N,3289,6500
169581,203,12324,467,60,11857,N,4321,6500
169648,201,12203,802,121,11401,N,5681,6500
169653,200,12142,830,60,11312,N,5792,6500
169658,199,12082,859,60,11223,N,5869,6500
169663,198,12021,889,60,11132,N,5983,6500
169676,196,11899,968,121,10931,N,6254,6500
169710,195,11839,1187,60,10652,N,6498,6500
169728,194,11778,1304,60,10474,N,6498,6500
169748,193,11717,1434,60,10283,N,6498,6500
169770,191,11596,1577,121,10019,N,6498,6500
169795,190,11535,1740,60,9795,N,6498,6500
169828,189,11474,1954,60,9520,N,6498,6500
169850,187,11353,2097,121,9256,N,6498,6500
169870,186,11292,2227,60,9065,N,6498,6500
169896,185,11232,2396,60,8836,N,6498,6500
169945,184,11171,2715,60,8456,N,6498,6500
169960,182,11049,2812,121,8237,N,6498,6500
169977,181,10989,2923,60,8066,N,6498,6500
170011,180,10928,3143,60,7785,N,6498,6500
170028,178,10807,3254,121,7553,N,6498,6500
170065,177,10746,3495,60,7251,N,6498,6500
170070,176,10685,3527,60,7158,N,6498,6500
170096,175,10624,3696,60,6928,N,6498,6500
170129,173,10503,3911,121,6592,N,6498,6500
170158,172,10442,4099,60,6343,N,6498,6500
170170,171,10382,4177,60,6205,N,6498,6500
170195,169,10260,4339,121,5921,N,6498,6500
170228,168,10199,4554,60,5645,N,6498,6500
170245,167,10139,4664,60,5475,N,6498,6500
170270,166,10078,4827,60,5251,N,6498,6500
170296,164,9957,4996,121,4961,N,6498,6500
170329,163,9896,5211,60,4685,N,6498,6500
170345,162,9835,5315,60,4520,N,6498,6500
170375,161,9774,5509,60,4265,N,6498,6500
170395,159,9653,5639,121,4014,N,6498,6500
170429,158,9592,5860,60,3732,N,6498,6500
170445,157,9532,5964,60,3568,N,6498,6500
170470,155,9410,6127,121,3283,N,6498,6500
170495,154,9349,6289,60,3060,N,6498,6500
170529,153,9289,6510,60,2779,T,6498,6500
170546,152,9228,6620,60,2608,T,6498,6500
170570,150,9107,6775,121,2332,T,6384,6500
170595,149,9046,6933,60,2113,T,6264,6500
170628,148,8985,7137,60,1848,T,6097,6500
170645,146,8864,7241,121,1623,T,6015,6500
170675,145,8803,7419,60,1384,T,5869,6500
170695,144,8742,7535,60,1207,T,5759,6500
170729,143,8682,7728,60,954,T,5598,6500
170746,141,8560,7822,121,738,T,5509,6500
170771,140,8499,7959,60,540,T,5390,6500
170795,139,8439,8087,60,352,T,5270,6500
170829,138,8378,8263,60,115,T,5092,6500
170846,136,8257,8349,121,91,T,5018,6500
171080,129,7832,9386,424,1553,T,3842,6500
171085,127,7710,9405,121,1694,T,3816,6500
171090,126,7649,9424,60,1774,T,3802,6500
171095,125,7589,9443,60,1853,T,3770,6500
171100,123,7467,9461,121,1993,T,3745,6500
171130,122,7407,9572,60,2164,T,3590,6500
171146,121,7346,9628,60,2281,T,3514,6500
171199,120,7285,9808,60,2522,T,3252,6500
171204,118,7164,9824,121,2659,T,3225,6500
171229,117,7103,9904,60,2800,T,3103,6500
171246,116,7042,9955,60,2912,T,3016,6500
171271,115,6982,10029,60,3046,N,2896,6500
171303,113,6860,10120,121,3259,N,2528,6500
171330,112,6799,10180,60,3380,N,1987,6500
171345,111,6739,10208,60,3468,N,1696,6500
171370,109,6617,10244,121,3626,N,1199,6500
171395,108,6557,10269,60,3711,N,692,6500
171429,107,6496,10282,60,3785,N,-565,6500
171445,106,6435,10277,60,3841,N,-489,6500
171502,104,6314,10218,121,3903,N,-1635,6500
171507,103,6253,10209,60,3955,N,-1743,6500
171530,102,6192,10165,60,3972,N,-2178,6500
171547,100,6071,10125,121,4053,N,-2518,6500
171570,99,6010,10061,60,4050,N,-2991,6500
171596,98,5949,9977,60,4027,N,-3499,6500
171635,97,5889,9825,60,3935,N,-4287,6500
171649,95,5767,9763,121,3995,N,-4581,6500
171671,94,5707,9658,60,3950,N,-4996,6500
171695,93,5646,9532,60,3885,N,-5486,6500
171729,92,5585,9333,60,3747,N,-6172,6500
171746,90,5464,9226,121,3761,N,-6498,6500
171771,89,5403,9063,60,3659,N,-6498,6500
171798,88,5342,8888,60,3545,N,-6498,6500
171830,86,5221,8680,121,3458,N,-6498,6500
171846,85,5160,8576,60,3415,N,-6498,6500
171870,84,5099,8420,60,3320,N,-6498,6500
171897,83,5039,8244,60,3204,N,-6498,6500
171930,81,4917,8030,121,3112,N,-6498,6500
